province,city,district,lng,lat,level
湖北省,武汉市,青山区,114.39707,30.634215,district
湖北省,武汉市,洪山区,114.400718,30.504259,district
湖北省,武汉市,东西湖区,114.142483,30.622467,district
湖北省,武汉市,汉南区,114.08124,30.309637,district
湖北省,武汉市,蔡甸区,114.029341,30.582186,district
湖北省,武汉市,江夏区,114.313961,30.349045,district
湖北省,武汉市,黄陂区,114.374025,30.874155,district
湖北省,武汉市,新洲区,114.802108,30.842149,district
湖北省,黄石市,,115.077048,30.220074,city
湖北省,黄石市,黄石港区,115.090164,30.212086,district
湖北省,黄石市,西塞山区,115.093354,30.205365,district
湖北省,黄石市,下陆区,114.975755,30.177845,district
湖北省,黄石市,铁山区,114.901366,30.20601,district
湖北省,黄石市,阳新县,115.212883,29.841572,district
湖北省,黄石市,大冶市,114.974842,30.098804,district
湖北省,十堰市,,110.787916,32.646907,city
湖北省,十堰市,茅箭区,110.78621,32.644463,district
湖北省,十堰市,张湾区,110.772365,32.652516,district
湖北省,十堰市,郧阳区,110.812099,32.838267,district
湖北省,十堰市,郧西县,110.426472,32.991457,district
湖北省,十堰市,竹山县,110.2296,32.22586,district
湖北省,十堰市,竹溪县,109.717196,32.315342,district
湖北省,十堰市,房县,110.741966,32.055002,district
湖北省,十堰市,丹江口市,111.513793,32.538839,district
湖北省,宜昌市,,111.290843,30.702636,city
湖北省,宜昌市,西陵区,111.295468,30.702476,district
湖北省,宜昌市,伍家岗区,111.307215,30.679053,district
湖北省,宜昌市,点军区,111.268163,30.692322,district
湖北省,宜昌市,猇亭区,111.427642,30.530744,district
湖北省,宜昌市,夷陵区,111.326747,30.770199,district
湖北省,宜昌市,远安县,111.64331,31.059626,district
湖北省,宜昌市,兴山县,110.754499,31.34795,district
湖北省,宜昌市,秭归县,110.976785,30.823908,district
湖北省,宜昌市,长阳土家族自治县,111.198475,30.466534,district
湖北省,宜昌市,五峰土家族自治县,110.674938,30.199252,district
湖北省,宜昌市,宜都市,111.454367,30.387234,district
湖北省,宜昌市,当阳市,111.793419,30.824492,district
湖北省,宜昌市,枝江市,111.751799,30.425364,district
湖北省,襄阳市,,112.144146,32.042426,city
湖北省,襄阳市,襄城区,112.150327,32.015088,district
湖北省,襄阳市,樊城区,112.13957,32.058589,district
湖北省,襄阳市,襄州区,112.197378,32.085517,district
湖北省,襄阳市,南漳县,111.844424,31.77692,district
湖北省,襄阳市,谷城县,111.640147,32.262676,district
湖北省,襄阳市,保康县,111.262235,31.873507,district
湖北省,襄阳市,老河口市,111.675732,32.385438,district
湖北省,襄阳市,枣阳市,112.765268,32.123083,district
湖北省,襄阳市,宜城市,112.261441,31.709203,district
湖北省,鄂州市,,114.890593,30.396536,city
湖北省,鄂州市,梁子湖区,114.681967,30.098191,district
湖北省,鄂州市,华容区,114.74148,30.534468,district
湖北省,鄂州市,鄂城区,114.890012,30.39669,district
湖北省,荆门市,,112.204251,31.03542,city
湖北省,荆门市,东宝区,112.204804,31.033461,district
湖北省,荆门市,掇刀区,112.198413,30.980798,district
湖北省,荆门市,沙洋县,112.595218,30.70359,district
湖北省,荆门市,钟祥市,112.587267,31.165573,district
湖北省,荆门市,京山市,113.114595,31.022457,district
湖北省,孝感市,,113.926655,30.926423,city
湖北省,孝感市,孝南区,113.925849,30.925966,district
湖北省,孝感市,孝昌县,113.988964,31.251618,district
湖北省,孝感市,大悟县,114.126249,31.565483,district
湖北省,孝感市,云梦县,113.750616,31.021691,district
湖北省,孝感市,应城市,113.573842,30.939038,district
湖北省,孝感市,安陆市,113.690401,31.26174,district
湖北省,孝感市,汉川市,113.835301,30.652165,district
湖北省,荆州市,,112.23813,30.326857,city
湖北省,荆州市,沙市区,112.257433,30.315895,district
湖北省,荆州市,荆州区,112.195354,30.350674,district
湖北省,荆州市,公安县,112.230179,30.059065,district
湖北省,荆州市,监利市,112.904344,29.820079,district
湖北省,荆州市,江陵县,112.41735,30.033919,district
湖北省,荆州市,石首市,112.40887,29.716437,district
湖北省,荆州市,洪湖市,113.470304,29.81297,district
湖北省,荆州市,松滋市,111.77818,30.176037,district
湖北省,黄冈市,,114.879365,30.447711,city
湖北省,黄冈市,黄州区,114.878934,30.447435,district
湖北省,黄冈市,团风县,114.872029,30.63569,district
湖北省,黄冈市,红安县,114.615095,31.284777,district
湖北省,黄冈市,罗田县,115.398984,30.781679,district
湖北省,黄冈市,英山县,115.67753,30.735794,district
湖北省,黄冈市,浠水县,115.26344,30.454837,district
湖北省,黄冈市,蕲春县,115.433964,30.234927,district
湖北省,黄冈市,黄梅县,115.942548,30.075113,district
湖北省,黄冈市,麻城市,115.02541,31.177906,district
湖北省,黄冈市,武穴市,115.56242,29.849342,district
湖北省,咸宁市,,114.328963,29.832798,city
湖北省,咸宁市,咸安区,114.333894,29.824716,district
湖北省,咸宁市,嘉鱼县,113.921547,29.973363,district
湖北省,咸宁市,通城县,113.814131,29.246076,district
湖北省,咸宁市,崇阳县,114.049958,29.54101,district
湖北省,咸宁市,通山县,114.493163,29.604455,district
湖北省,咸宁市,赤壁市,113.88366,29.716879,district
湖北省,随州市,,113.37377,31.717497,city
湖北省,随州市,曾都区,113.374519,31.717521,district
湖北省,随州市,随县,113.301384,31.854246,district
湖北省,随州市,广水市,113.826601,31.617731,district
湖北省,恩施土家族苗族自治州,,109.48699,30.283114,city
湖北省,恩施土家族苗族自治州,恩施市,109.486761,30.282406,district
湖北省,恩施土家族苗族自治州,利川市,108.943491,30.294247,district
湖北省,恩施土家族苗族自治州,建始县,109.723822,30.601632,district
湖北省,恩施土家族苗族自治州,巴东县,110.336665,31.041403,district
湖北省,恩施土家族苗族自治州,宣恩县,109.482819,29.98867,district
湖北省,恩施土家族苗族自治州,咸丰县,109.15041,29.678967,district
湖北省,恩施土家族苗族自治州,来凤县,109.408328,29.506945,district
湖北省,恩施土家族苗族自治州,鹤峰县,110.033699,29.887298,district
湖北省,仙桃市,,113.453974,30.364953,city
湖北省,潜江市,,112.896866,30.421215,city
湖北省,天门市,,113.165862,30.653061,city
湖北省,神农架林区,,110.671525,31.744449,city
湖南省,,,112.982279,28.19409,province
湖南省,长沙市,,112.982279,28.19409,city
湖南省,长沙市,芙蓉区,112.988094,28.193106,district
湖南省,长沙市,天心区,112.97307,28.192375,district
湖南省,长沙市,岳麓区,112.911591,28.213044,district
湖南省,长沙市,开福区,112.985525,28.201336,district
湖南省,长沙市,雨花区,113.016337,28.109937,district
湖南省,长沙市,望城区,112.819549,28.347458,district
湖南省,长沙市,长沙县,113.080098,28.237888,district
湖南省,长沙市,浏阳市,113.633301,28.141112,district
湖南省,长沙市,宁乡市,112.553182,28.253928,district
湖南省,株洲市,,113.151737,27.835806,city
湖南省,株洲市,荷塘区,113.162548,27.833036,district
湖南省,株洲市,芦淞区,113.155169,27.827246,district
湖南省,株洲市,石峰区,113.11295,27.871945,district
湖南省,株洲市,天元区,113.136252,27.826909,district
湖南省,株洲市,渌口区,113.146175,27.705844,district
湖南省,株洲市,攸县,113.345774,27.000071,district
湖南省,株洲市,茶陵县,113.546509,26.789534,district
湖南省,株洲市,炎陵县,113.776884,26.489459,district
湖南省,株洲市,醴陵市,113.507157,27.657873,district
湖南省,湘潭市,,112.944052,27.82973,city
湖南省,湘潭市,雨湖区,112.907427,27.86077,district
湖南省,湘潭市,岳塘区,112.927707,27.828854,district
湖南省,湘潭市,湘潭县,112.952829,27.778601,district
湖南省,湘潭市,湘乡市,112.525217,27.734918,district
湖南省,湘潭市,韶山市,112.52848,27.922682,district
湖南省,衡阳市,,112.607693,26.900358,city
湖南省,衡阳市,珠晖区,112.626324,26.891063,district
湖南省,衡阳市,雁峰区,112.612241,26.893694,district
湖南省,衡阳市,石鼓区,112.607635,26.903908,district
湖南省,衡阳市,蒸湘区,112.570608,26.89087,district
湖南省,衡阳市,南岳区,112.734147,27.240536,district
湖南省,衡阳市,衡阳县,112.379643,26.962388,district
湖南省,衡阳市,衡南县,112.677459,26.739973,district
湖南省,衡阳市,衡山县,112.86971,27.234808,district
湖南省,衡阳市,衡东县,112.950412,27.083531,district
湖南省,衡阳市,祁东县,112.111192,26.787109,district
湖南省,衡阳市,耒阳市,112.847215,26.414162,district
湖南省,衡阳市,常宁市,112.396821,26.406773,district
湖南省,邵阳市,,111.46923,27.237842,city
湖南省,邵阳市,双清区,111.479756,27.240001,district
湖南省,邵阳市,大祥区,111.462968,27.233593,district
湖南省,邵阳市,北塔区,111.452315,27.245688,district
湖南省,邵阳市,新邵县,111.459762,27.311429,district
湖南省,邵阳市,邵阳县,111.2757,26.989713,district
湖南省,邵阳市,隆回县,111.038785,27.116002,district
湖南省,邵阳市,洞口县,110.579212,27.062286,district
湖南省,邵阳市,绥宁县,110.155075,26.580622,district
湖南省,邵阳市,新宁县,110.859115,26.438912,district
湖南省,邵阳市,城步苗族自治县,110.313226,26.363575,district
湖南省,邵阳市,武冈市,110.636804,26.732086,district
湖南省,邵阳市,邵东市,111.743168,27.257273,district
湖南省,岳阳市,,113.132855,29.37029,city
湖南省,岳阳市,岳阳楼区,113.120751,29.366784,district
湖南省,岳阳市,云溪区,113.27387,29.473395,district
湖南省,岳阳市,君山区,113.004082,29.438062,district
湖南省,岳阳市,岳阳县,113.116073,29.144843,district
湖南省,岳阳市,华容县,112.559369,29.524107,district
湖南省,岳阳市,湘阴县,112.889748,28.677498,district
湖南省,岳阳市,平江县,113.593751,28.701523,district
湖南省,岳阳市,汨罗市,113.079419,28.803149,district
湖南省,岳阳市,临湘市,113.450809,29.471594,district
湖南省,常德市,,111.691347,29.040225,city
湖南省,常德市,武陵区,111.690718,29.040477,district
湖南省,常德市,鼎城区,111.685327,29.014426,district
湖南省,常德市,安乡县,112.172289,29.414483,district
湖南省,常德市,汉寿县,111.968506,28.907319,district
湖南省,常德市,澧县,111.761682,29.64264,district
湖南省,常德市,临澧县,111.645602,29.443217,district
湖南省,常德市,桃源县,111.484503,28.902734,district
湖南省,常德市,石门县,111.379087,29.584703,district
湖南省,常德市,津市市,111.879609,29.630867,district
湖南省,张家界市,,110.479921,29.127401,city
湖南省,张家界市,永定区,110.484559,29.125961,district
湖南省,张家界市,武陵源区,110.54758,29.347827,district
湖南省,张家界市,慈利县,111.132702,29.423876,district
湖南省,张家界市,桑植县,110.164039,29.399939,district
湖南省,益阳市,,112.355042,28.570066,city
湖南省,益阳市,资阳区,112.33084,28.592771,district
湖南省,益阳市,赫山区,112.360946,28.568327,district
湖南省,益阳市,南县,112.410399,29.372181,district
湖南省,益阳市,桃江县,112.139732,28.520993,district
湖南省,益阳市,安化县,111.221824,28.377421,district
湖南省,益阳市,沅江市,112.361088,28.839713,district
湖南省,郴州市,,113.032067,25.793589,city
湖南省,郴州市,北湖区,113.032208,25.792628,district
湖南省,郴州市,苏仙区,113.038698,25.793157,district
湖南省,郴州市,桂阳县,112.734466,25.737447,district
湖南省,郴州市,宜章县,112.947884,25.394345,district
湖南省,郴州市,永兴县,113.114819,26.129392,district
湖南省,郴州市,嘉禾县,112.370618,25.587309,district
湖南省,郴州市,临武县,112.564589,25.279119,district
湖南省,郴州市,汝城县,113.685686,25.553759,district
湖南省,郴州市,桂东县,113.945879,26.073917,district
湖南省,郴州市,安仁县,113.27217,26.708625,district
湖南省,郴州市,资兴市,113.23682,25.974152,district
湖南省,永州市,,111.608019,26.434516,city
湖南省,永州市,零陵区,111.626348,26.223347,district
湖南省,永州市,冷水滩区,111.607156,26.434364,district
湖南省,永州市,祁阳市,111.85734,26.585929,district
湖南省,永州市,东安县,111.313035,26.397278,district
湖南省,永州市,双牌县,111.662146,25.959397,district
湖南省,永州市,道县,111.591614,25.518444,district
湖南省,永州市,江永县,111.346803,25.268154,district
湖南省,永州市,宁远县,111.944529,25.584112,district
湖南省,永州市,蓝山县,112.194195,25.375255,district
湖南省,永州市,新田县,112.220341,25.906927,district
湖南省,永州市,江华瑶族自治县,111.577276,25.182596,district
湖南省,怀化市,,109.97824,27.550082,city
湖南省,怀化市,鹤城区,109.982242,27.548474,district
湖南省,怀化市,中方县,109.948061,27.43736,district
湖南省,怀化市,沅陵县,110.399161,28.455554,district
湖南省,怀化市,辰溪县,110.196953,28.005474,district
湖南省,怀化市,溆浦县,110.593373,27.903802,district
湖南省,怀化市,会同县,109.720785,26.870789,district
湖南省,怀化市,麻阳苗族自治县,109.802807,27.865991,district
湖南省,怀化市,新晃侗族自治县,109.174443,27.359897,district
湖南省,怀化市,芷江侗族自治县,109.687777,27.437996,district
湖南省,怀化市,靖州苗族侗族自治县,109.691159,26.573511,district
湖南省,怀化市,通道侗族自治县,109.783359,26.158349,district
湖南省,怀化市,洪江市,109.831765,27.201876,district
湖南省,娄底市,,112.008497,27.728136,city
湖南省,娄底市,娄星区,112.008486,27.726643,district
湖南省,娄底市,双峰县,112.198245,27.459126,district
湖南省,娄底市,新化县,111.306747,27.737456,district
湖南省,娄底市,冷水江市,111.434674,27.685759,district
湖南省,娄底市,涟源市,111.670847,27.692301,district
湖南省,湘西土家族苗族自治州,,109.739735,28.314296,city
湖南省,湘西土家族苗族自治州,吉首市,109.738273,28.314827,district
湖南省,湘西土家族苗族自治州,泸溪县,110.214428,28.214516,district
湖南省,湘西土家族苗族自治州,凤凰县,109.599191,27.948308,district
湖南省,湘西土家族苗族自治州,花垣县,109.479063,28.581352,district
湖南省,湘西土家族苗族自治州,保靖县,109.651445,28.709605,district
湖南省,湘西土家族苗族自治州,古丈县,109.949592,28.616973,district
湖南省,湘西土家族苗族自治州,永顺县,109.853292,28.998068,district
湖南省,湘西土家族苗族自治州,龙山县,109.441189,29.453438,district
广东省,,,113.280637,23.125178,province
广东省,广州市,,113.280637,23.125178,city
广东省,广州市,荔湾区,113.243038,23.124943,district
广东省,广州市,越秀区,113.280714,23.125624,district
广东省,广州市,海珠区,113.262008,23.103131,district
广东省,广州市,天河区,113.335367,23.13559,district
广东省,广州市,白云区,113.262831,23.162281,district
广东省,广州市,黄埔区,113.450761,23.103239,district
广东省,广州市,番禺区,113.364619,22.938582,district
广东省,广州市,花都区,113.211184,23.39205,district
广东省,广州市,南沙区,113.53738,22.794531,district
广东省,广州市,从化区,113.587386,23.545283,district
广东省,广州市,增城区,113.829579,23.290497,district
广东省,韶关市,,113.591544,24.801322,city
广东省,韶关市,武江区,113.588289,24.80016,district
广东省,韶关市,浈江区,113.599224,24.803977,district
广东省,韶关市,曲江区,113.605582,24.680195,district
广东省,韶关市,始兴县,114.067205,24.948364,district
广东省,韶关市,仁化县,113.748627,25.088226,district
广东省,韶关市,翁源县,114.131289,24.353887,district
广东省,韶关市,乳源瑶族自治县,113.278417,24.776109,district
广东省,韶关市,新丰县,114.207034,24.055412,district
广东省,韶关市,乐昌市,113.352413,25.128445,district
广东省,韶关市,南雄市,114.311231,25.115328,district
广东省,深圳市,,114.085947,22.547,city
广东省,深圳市,罗湖区,114.123885,22.555341,district
广东省,深圳市,福田区,114.05096,22.541009,district
广东省,深圳市,南山区,113.92943,22.531221,district
广东省,深圳市,宝安区,113.828671,22.754741,district
广东省,深圳市,龙岗区,114.251372,22.721511,district
广东省,深圳市,盐田区,114.235366,22.555069,district
广东省,深圳市,龙华区,114.044346,22.691963,district
广东省,深圳市,坪山区,114.338441,22.69423,district
广东省,深圳市,光明区,113.935895,22.748816,district
广东省,珠海市,,113.553986,22.224979,city
广东省,珠海市,香洲区,113.55027,22.271249,district
广东省,珠海市,斗门区,113.297739,22.209117,district
广东省,珠海市,金湾区,113.345071,22.139122,district
广东省,汕头市,,116.708463,23.37102,city
广东省,汕头市,龙湖区,116.732015,23.373754,district
广东省,汕头市,金平区,116.703583,23.367071,district
广东省,汕头市,濠江区,116.729528,23.279345,district
广东省,汕头市,潮阳区,116.602602,23.262336,district
广东省,汕头市,潮南区,116.423607,23.249798,district
广东省,汕头市,澄海区,116.76336,23.46844,district
广东省,汕头市,南澳县,117.027105,23.419562,district
广东省,佛山市,,113.122717,23.028762,city
广东省,佛山市,禅城区,113.112414,23.019643,district
广东省,佛山市,南海区,113.145577,23.031562,district
广东省,佛山市,顺德区,113.281826,22.75851,district
广东省,佛山市,三水区,112.899414,23.16504,district
广东省,佛山市,高明区,112.882123,22.893855,district
广东省,江门市,,113.094942,22.590431,city
广东省,江门市,蓬江区,113.07859,22.59677,district
广东省,江门市,江海区,113.120601,22.572211,district
广东省,江门市,新会区,113.038584,22.520247,district
广东省,江门市,台山市,112.793414,22.250713,district
广东省,江门市,开平市,112.692262,22.366286,district
广东省,江门市,鹤山市,112.961795,22.768104,district
广东省,江门市,恩平市,112.314051,22.182956,district
广东省,湛江市,,110.364977,21.274898,city
广东省,湛江市,赤坎区,110.361634,21.273365,district
广东省,湛江市,霞山区,110.406382,21.194229,district
广东省,湛江市,坡头区,110.455632,21.24441,district
广东省,湛江市,麻章区,110.329167,21.265997,district
广东省,湛江市,遂溪县,110.255321,21.376915,district
广东省,湛江市,徐闻县,110.175718,20.326083,district
广东省,湛江市,廉江市,110.284961,21.611281,district
广东省,湛江市,雷州市,110.088275,20.908523,district
广东省,湛江市,吴川市,110.780508,21.428453,district
广东省,茂名市,,110.919229,21.659751,city
广东省,茂名市,茂南区,110.920542,21.660425,district
广东省,茂名市,电白区,111.007264,21.507219,district
广东省,茂名市,高州市,110.853251,21.915153,district
广东省,茂名市,化州市,110.63839,21.654953,district
广东省,茂名市,信宜市,110.941656,22.352681,district
广东省,肇庆市,,112.472529,23.051546,city
广东省,肇庆市,端州区,112.472329,23.052662,district
广东省,肇庆市,鼎湖区,112.565249,23.155822,district
广东省,肇庆市,高要区,112.460846,23.027694,district
广东省,肇庆市,广宁县,112.440419,23.631486,district
广东省,肇庆市,怀集县,112.182466,23.913072,district
广东省,肇庆市,封开县,111.502973,23.434731,district
广东省,肇庆市,德庆县,111.78156,23.141711,district
广东省,肇庆市,四会市,112.695028,23.340324,district
广东省,惠州市,,114.412599,23.079404,city
广东省,惠州市,惠城区,114.413978,23.079883,district
广东省,惠州市,惠阳区,114.469444,22.78851,district
广东省,惠州市,博罗县,114.284254,23.167575,district
广东省,惠州市,惠东县,114.723092,22.983036,district
广东省,惠州市,龙门县,114.259986,23.723894,district
广东省,梅州市,,116.117582,24.299112,city
广东省,梅州市,梅江区,116.12116,24.302593,district
广东省,梅州市,梅县区,116.083482,24.267825,district
广东省,梅州市,大埔县,116.69552,24.351587,district
广东省,梅州市,丰顺县,116.184419,23.752771,district
广东省,梅州市,五华县,115.775004,23.925424,district
广东省,梅州市,平远县,115.891729,24.569651,district
广东省,梅州市,蕉岭县,116.170531,24.653313,district
广东省,梅州市,兴宁市,115.731648,24.138077,district
广东省,汕尾市,,115.364238,22.774485,city
广东省,汕尾市,城区,115.363667,22.776227,district
广东省,汕尾市,海丰县,115.337324,22.971042,district
广东省,汕尾市,陆河县,115.657565,23.302682,district
广东省,汕尾市,陆丰市,115.644203,22.946104,district
广东省,河源市,,114.697802,23.746266,city
广东省,河源市,源城区,114.696828,23.746255,district
广东省,河源市,紫金县,115.184383,23.633744,district
广东省,河源市,龙川县,115.256415,24.101174,district
广东省,河源市,连平县,114.495952,24.364227,district
广东省,河源市,和平县,114.941473,24.44318,district
广东省,河源市,东源县,114.742711,23.789093,district
广东省,阳江市,,111.975107,21.859222,city
广东省,阳江市,江城区,111.968909,21.859182,district
广东省,阳江市,阳东区,112.011267,21.864728,district
广东省,阳江市,阳西县,111.617556,21.75367,district
广东省,阳江市,阳春市,111.7905,22.169598,district
广东省,清远市,,113.051227,23.685022,city
广东省,清远市,清城区,113.048698,23.688976,district
广东省,清远市,清新区,113.015203,23.736949,district
广东省,清远市,佛冈县,113.534094,23.866739,district
广东省,清远市,阳山县,112.634019,24.470286,district
广东省,清远市,连山壮族瑶族自治县,112.086555,24.567271,district
广东省,清远市,连南瑶族自治县,112.290808,24.719097,district
广东省,清远市,英德市,113.405404,24.18612,district
广东省,清远市,连州市,112.379271,24.783966,district
广东省,东莞市,,113.746262,23.046237,city
广东省,中山市,,113.382391,22.521113,city
广东省,潮州市,,116.632301,23.661701,city
广东省,潮州市,湘桥区,116.63365,23.664675,district
广东省,潮州市,潮安区,116.67931,23.461012,district
广东省,潮州市,饶平县,117.00205,23.668171,district
广东省,揭阳市,,116.355733,23.543778,city
广东省,揭阳市,榕城区,116.357045,23.535524,district
广东省,揭阳市,揭东区,116.412947,23.569887,district
广东省,揭阳市,揭西县,115.838708,23.4273,district
广东省,揭阳市,惠来县,116.295832,23.029834,district
广东省,揭阳市,普宁市,116.165082,23.29788,district
广东省,云浮市,,112.044439,22.929801,city
广东省,云浮市,云城区,112.04471,22.930827,district
广东省,云浮市,云安区,112.005609,23.073152,district
广东省,云浮市,新兴县,112.23083,22.703204,district
广东省,云浮市,郁南县,111.535921,23.237709,district
广东省,云浮市,罗定市,111.578201,22.765415,district
广西壮族自治区,,,108.320004,22.82402,province
广西壮族自治区,南宁市,,108.320004,22.82402,city
广西壮族自治区,南宁市,兴宁区,108.320189,22.819511,district
广西壮族自治区,南宁市,青秀区,108.346113,22.816614,district
广西壮族自治区,南宁市,江南区,108.310478,22.799593,district
广西壮族自治区,南宁市,西乡塘区,108.306903,22.832779,district
广西壮族自治区,南宁市,良庆区,108.322102,22.75909,district
广西壮族自治区,南宁市,邕宁区,108.484251,22.756598,district
广西壮族自治区,南宁市,武鸣区,108.280717,23.157163,district
广西壮族自治区,南宁市,隆安县,107.688661,23.174763,district
广西壮族自治区,南宁市,马山县,108.172903,23.711758,district
广西壮族自治区,南宁市,上林县,108.603937,23.431769,district
广西壮族自治区,南宁市,宾阳县,108.816735,23.216884,district
广西壮族自治区,南宁市,横州市,109.270987,22.68743,district
广西壮族自治区,柳州市,,109.411703,24.314617,city
广西壮族自治区,柳州市,城中区,109.411749,24.312324,district
广西壮族自治区,柳州市,鱼峰区,109.415364,24.303848,district
广西壮族自治区,柳州市,柳南区,109.395936,24.287013,district
广西壮族自治区,柳州市,柳北区,109.406577,24.359145,district
广西壮族自治区,柳州市,柳江区,109.334503,24.257512,district
广西壮族自治区,柳州市,柳城县,109.245812,24.655121,district
广西壮族自治区,柳州市,鹿寨县,109.740805,24.483405,district
广西壮族自治区,柳州市,融安县,109.403621,25.214703,district
广西壮族自治区,柳州市,融水苗族自治县,109.252744,25.068812,district
广西壮族自治区,柳州市,三江侗族自治县,109.614846,25.78553,district
广西壮族自治区,桂林市,,110.299121,25.274215,city
广西壮族自治区,桂林市,秀峰区,110.292445,25.278544,district
广西壮族自治区,桂林市,叠彩区,110.300783,25.301334,district
广西壮族自治区,桂林市,象山区,110.284882,25.261986,district
广西壮族自治区,桂林市,七星区,110.317577,25.254339,district
广西壮族自治区,桂林市,雁山区,110.305667,25.077646,district
广西壮族自治区,桂林市,临桂区,110.205487,25.246257,district
广西壮族自治区,桂林市,阳朔县,110.494699,24.77534,district
广西壮族自治区,桂林市,灵川县,110.325712,25.408541,district
广西壮族自治区,桂林市,全州县,111.072989,25.929897,district
广西壮族自治区,桂林市,兴安县,110.670783,25.609554,district
广西壮族自治区,桂林市,永福县,109.989208,24.986692,district
广西壮族自治区,桂林市,灌阳县,111.160248,25.489098,district
广西壮族自治区,桂林市,龙胜各族自治县,110.009423,25.796428,district
广西壮族自治区,桂林市,资源县,110.642587,26.0342,district
广西壮族自治区,桂林市,平乐县,110.642821,24.632216,district
广西壮族自治区,桂林市,恭城瑶族自治县,110.82952,24.833612,district
广西壮族自治区,桂林市,荔浦市,110.400149,24.497786,district
广西壮族自治区,梧州市,,111.297604,23.474803,city
广西壮族自治区,梧州市,万秀区,111.315817,23.471318,district
广西壮族自治区,梧州市,长洲区,111.275678,23.4777,district
广西壮族自治区,梧州市,龙圩区,111.246035,23.40996,district
广西壮族自治区,梧州市,苍梧县,111.544008,23.845097,district
广西壮族自治区,梧州市,藤县,110.931826,23.373963,district
广西壮族自治区,梧州市,蒙山县,110.5226,24.199829,district
广西壮族自治区,梧州市,岑溪市,110.998114,22.918406,district
广西壮族自治区,北海市,,109.119254,21.473343,city
广西壮族自治区,北海市,海城区,109.107529,21.468443,district
广西壮族自治区,北海市,银海区,109.118707,21.444909,district
广西壮族自治区,北海市,铁山港区,109.450573,21.5928,district
广西壮族自治区,北海市,合浦县,109.200695,21.663554,district
广西壮族自治区,防城港市,,108.345478,21.614631,city
广西壮族自治区,防城港市,港口区,108.346281,21.614406,district
广西壮族自治区,防城港市,防城区,108.358426,21.764758,district
广西壮族自治区,防城港市,上思县,107.982139,22.151423,district
广西壮族自治区,防城港市,东兴市,107.97017,21.541172,district
广西壮族自治区,钦州市,,108.624175,21.967127,city
广西壮族自治区,钦州市,钦南区,108.626629,21.966808,district
广西壮族自治区,钦州市,钦北区,108.44911,22.132761,district
广西壮族自治区,钦州市,灵山县,109.293468,22.418041,district
广西壮族自治区,钦州市,浦北县,109.556341,22.268335,district
广西壮族自治区,贵港市,,109.602146,23.0936,city
广西壮族自治区,贵港市,港北区,109.59481,23.107677,district
广西壮族自治区,贵港市,港南区,109.604665,23.067516,district
广西壮族自治区,贵港市,覃塘区,109.415697,23.132815,district
广西壮族自治区,贵港市,平南县,110.397485,23.544546,district
广西壮族自治区,贵港市,桂平市,110.074668,23.382473,district
广西壮族自治区,玉林市,,110.154393,22.63136,city
广西壮族自治区,玉林市,玉州区,110.154912,22.632132,district
广西壮族自治区,玉林市,福绵区,110.054155,22.58163,district
广西壮族自治区,玉林市,容县,110.552467,22.856435,district
广西壮族自治区,玉林市,陆川县,110.264842,22.321054,district
广西壮族自治区,玉林市,博白县,109.980004,22.271285,district
广西壮族自治区,玉林市,兴业县,109.877768,22.74187,district
广西壮族自治区,玉林市,北流市,110.348052,22.701648,district
广西壮族自治区,百色市,,106.616285,23.897742,city
广西壮族自治区,百色市,右江区,106.615727,23.897675,district
广西壮族自治区,百色市,田阳区,106.904315,23.736079,district
广西壮族自治区,百色市,田东县,107.12426,23.600444,district
广西壮族自治区,百色市,德保县,106.618164,23.321464,district
广西壮族自治区,百色市,那坡县,105.833553,23.400785,district
广西壮族自治区,百色市,凌云县,106.56487,24.345643,district
广西壮族自治区,百色市,乐业县,106.559638,24.782204,district
广西壮族自治区,百色市,田林县,106.235047,24.290262,district
广西壮族自治区,百色市,西林县,105.095025,24.492041,district
广西壮族自治区,百色市,隆林各族自治县,105.342363,24.774318,district
广西壮族自治区,百色市,靖西市,106.417549,23.134766,district
广西壮族自治区,百色市,平果市,107.580403,23.320479,district
广西壮族自治区,贺州市,,111.552056,24.414141,city
广西壮族自治区,贺州市,八步区,111.551991,24.412446,district
广西壮族自治区,贺州市,平桂区,111.524014,24.417148,district
广西壮族自治区,贺州市,昭平县,110.810865,24.172958,district
广西壮族自治区,贺州市,钟山县,111.303629,24.528566,district
广西壮族自治区,贺州市,富川瑶族自治县,111.277228,24.81896,district
广西壮族自治区,河池市,,108.062105,24.695899,city
广西壮族自治区,河池市,金城江区,108.062131,24.695625,district
广西壮族自治区,河池市,宜州区,108.653965,24.492193,district
广西壮族自治区,河池市,南丹县,107.546605,24.983192,district
广西壮族自治区,河池市,天峨县,107.174939,24.985964,district
广西壮族自治区,河池市,凤山县,107.044592,24.544561,district
广西壮族自治区,河池市,东兰县,107.373696,24.509367,district
广西壮族自治区,河池市,罗城仫佬族自治县,108.902453,24.779327,district
广西壮族自治区,河池市,环江毛南族自治县,108.258669,24.827628,district
广西壮族自治区,河池市,巴马瑶族自治县,107.253126,24.139538,district
广西壮族自治区,河池市,都安瑶族自治县,108.102761,23.934964,district
广西壮族自治区,河池市,大化瑶族自治县,107.9945,23.739596,district
广西壮族自治区,来宾市,,109.229772,23.733766,city
广西壮族自治区,来宾市,兴宾区,109.230541,23.732926,district
广西壮族自治区,来宾市,忻城县,108.667361,24.064779,district
广西壮族自治区,来宾市,象州县,109.684555,23.959824,district
